time_us,clock,reset_n,enable,sram_0_out,inv1_dout1,inv1_dout2,inv1_dout3,inv1_dout4,inv2_vin1,inv2_vout1,inv2_vin2,inv2_vout2,counter2_value0,counter2_value1,counter2_value2,counter2_value3,counter2_value4,counter2_value5,counter2_value6,counter2_value7,counter1_value4_inv1_din1,counter1_value5_inv1_din2
8.601998969999998579e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199314889999999706e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199315110000000273e-09,3.299999999999999822e+00,7.401724520000000362e-01,9.755356520000000309e-01,7.536344879999999913e-01,4.267374740000000055e-01,3.300000049999999963e+00,4.199317989999999867e-09,3.299999999999999822e+00,4.199314960000000225e-09,4.199315179999999964e-09,4.199314689999999642e-09,3.299999999999999822e+00,4.199314650000000291e-09,4.293886420000000127e-09,4.293886379999999949e-09
8.602240999999999360e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199316559999999908e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321209999999736e-09,3.299999999999999822e+00,7.401718900000000545e-01,9.755599150000000552e-01,7.536288199999999771e-01,4.268621759999999821e-01,3.300000040000000023e+00,4.199318809999999798e-09,3.299999999999999822e+00,4.199317029999999727e-09,4.199321070000000353e-09,4.199321530000000334e-09,3.299999999999999822e+00,4.199319819999999954e-09,4.293883779999999947e-09,4.293889570000000304e-09
8.602376319999999410e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318730000000269e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317699999999609e-09,3.299999999999999822e+00,7.401715760000000532e-01,9.755734560000000055e-01,7.536256510000000075e-01,4.269319799999999887e-01,3.300000030000000084e+00,1.311483540000000078e-08,3.299999999999999822e+00,4.199323310000000405e-09,4.199317770000000128e-09,4.199318440000000011e-09,3.299999999999999822e+00,4.199318039999999883e-09,4.293883960000000335e-09,4.293885030000000346e-09
8.602646950000000459e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199323110000000341e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323649999999852e-09,3.299999999999999822e+00,7.401709490000000224e-01,9.756005110000000036e-01,7.536193110000000139e-01,4.270716969999999724e-01,3.300000069999999841e+00,-1.188106799999999949e-07,3.299999999999999822e+00,4.199319159999999909e-09,4.199323380000000096e-09,4.199322379999999778e-09,3.299999999999999822e+00,4.199320029999999856e-09,4.293886129999999869e-09,4.293881870000000331e-09
8.603188209999999003e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199317389999999676e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199315249999999656e-09,3.299999999999999822e+00,7.401696989999999587e-01,9.756544790000000189e-01,7.536066270000000289e-01,4.273516649999999917e-01,3.299963570000000068e+00,-1.992286539999999845e-06,3.299999999999999822e+00,4.199314290000000342e-09,4.199315279999999996e-09,4.199315499999999735e-09,3.299999999999999822e+00,4.199323130000000017e-09,4.293884089999999880e-09,4.293887719999999714e-09
8.603929360000000415e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321850000000105e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322800000000408e-09,3.299999999999999822e+00,7.401679949999999675e-01,9.757280659999999495e-01,7.535892469999999621e-01,4.277362169999999741e-01,3.300675360000000058e+00,4.085197319999999886e-06,3.299999999999999822e+00,4.199323029999999985e-09,4.199322110000000023e-09,4.199322550000000328e-09,3.299999999999999822e+00,4.199320930000000143e-09,4.293885719999999904e-09,4.293885600000000196e-09
8.604699189999999831e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318669999999588e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319409999999989e-09,3.299999999999999822e+00,7.401662340000000340e-01,9.758041140000000002e-01,7.535711809999999788e-01,4.281371250000000073e-01,3.295257439999999871e+00,8.357120530000000566e-06,3.299999999999999822e+00,4.199319159999999909e-09,4.199319929999999824e-09,4.199318470000000351e-09,3.299999999999999822e+00,4.199317410000000179e-09,4.293880929999999866e-09,4.293883179999999756e-09
8.606145629999998548e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319159999999909e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319030000000364e-09,3.299999999999999822e+00,7.401629490000000144e-01,9.759459350000000422e-01,7.535372019999999615e-01,4.288944720000000266e-01,9.485547680000000481e-01,-1.536944340000000100e-04,3.299999999999999822e+00,4.199321390000000124e-09,4.199320720000000241e-09,4.199322060000000007e-09,3.299999999999999822e+00,4.199319209999999925e-09,4.293889389999999916e-09,4.293885329999999614e-09
8.607791479999999495e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319960000000164e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319619999999891e-09,3.299999999999999822e+00,7.401592519999999897e-01,9.761056160000000093e-01,7.534984810000000532e-01,4.297627450000000016e-01,1.468125420000000042e-02,-2.140934250000000021e-03,3.299999999999999822e+00,4.199318459999999686e-09,4.199319590000000377e-09,4.199318320000000303e-09,3.299999999999999822e+00,4.199319869999999970e-09,4.293884339999999960e-09,4.293885740000000406e-09
8.608945739999999347e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319259999999941e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319400000000151e-09,3.299999999999999822e+00,7.401566840000000091e-01,9.762165289999999995e-01,7.534712900000000158e-01,4.303758320000000137e-01,-2.102526400000000097e-03,3.276077070000000258e-01,3.299999999999999822e+00,4.199319369999999811e-09,4.199319419999999827e-09,4.199319750000000263e-09,3.299999999999999822e+00,4.199319650000000231e-09,4.293882809999999969e-09,4.293883360000000144e-09
8.610100000000000975e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321340000000108e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319080000000380e-09,3.299999999999999822e+00,7.401541369999999898e-01,9.763265549999999848e-01,7.534440700000000213e-01,4.309923569999999926e-01,-7.182996830000000239e-04,3.232302339999999941e+00,3.299999999999999822e+00,4.199319510000000021e-09,4.199318980000000348e-09,4.199319779999999776e-09,3.299999999999999822e+00,4.199318959999999846e-09,4.293886949999999800e-09,4.293888899999999594e-09
8.610110000000000596e+00,2.970000000000000195e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199320279999999935e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199316550000000070e-09,3.299999999999999822e+00,7.401541149999999458e-01,9.763275049999999844e-01,7.534438340000000345e-01,4.309977130000000045e-01,-5.376213140000000003e-04,3.245629529999999985e+00,3.299999999999999822e+00,4.199317040000000392e-09,4.199322310000000086e-09,4.199319390000000313e-09,3.299999999999999822e+00,4.199315730000000139e-09,4.293889969999999604e-09,4.293884799999999941e-09
8.610129999999999839e+00,2.310000000000000053e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199320160000000228e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199313640000000135e-09,3.299999999999999822e+00,7.401540709999999690e-01,9.763294030000000401e-01,7.534433619999999499e-01,4.310084260000000000e-01,-3.702572370000000042e-04,3.262383429999999862e+00,3.299999999999999822e+00,4.199319150000000072e-09,4.199316550000000070e-09,4.199320589999999869e-09,3.299999999999999822e+00,4.199320589999999869e-09,4.293889189999999852e-09,4.293879699999999970e-09
8.610165000000000290e+00,1.155000000000000027e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318430000000173e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319219999999763e-09,3.299999999999999822e+00,7.401539940000000373e-01,9.763327250000000124e-01,7.534425359999999960e-01,4.310271780000000108e-01,-3.003830890000000107e-04,3.274783049999999918e+00,3.299999999999999822e+00,4.199316580000000410e-09,4.199314569999999935e-09,4.199318110000000402e-09,3.299999999999999822e+00,4.199322910000000278e-09,4.293880400000000193e-09,4.293879769999999661e-09
8.610199999999998965e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321559999999847e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319569999999875e-09,3.299999999999999822e+00,7.401539169999999945e-01,9.763360460000000129e-01,7.534417100000000422e-01,4.310459320000000205e-01,-2.793899709999999735e-04,3.278745499999999868e+00,3.299999999999999822e+00,4.199320759999999592e-09,4.199317389999999676e-09,4.199321469999999653e-09,3.299999999999999822e+00,4.199321059999999688e-09,4.293884809999999779e-09,4.293882120000000411e-09
8.610207000000000832e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199323289999999902e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322760000000230e-09,3.299999999999999822e+00,7.401539019999999747e-01,9.763367099999999965e-01,7.534415450000000458e-01,4.310496830000000168e-01,-2.766715249999999971e-04,3.278840240000000072e+00,3.299999999999999822e+00,4.199321070000000353e-09,4.199318060000000386e-09,4.199317470000000032e-09,3.299999999999999822e+00,4.199322800000000408e-09,4.293879170000000297e-09,4.293876349999999729e-09
8.610220999999999236e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199316869999999841e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319710000000085e-09,3.299999999999999822e+00,7.401538709999999632e-01,9.763380379999999636e-01,7.534412150000000530e-01,4.310571859999999811e-01,-2.676338180000000151e-04,3.279243890000000050e+00,3.299999999999999822e+00,4.199323230000000049e-09,4.199324760000000040e-09,4.199322989999999807e-09,3.299999999999999822e+00,4.199326780000000353e-09,4.293881830000000153e-09,4.293880850000000337e-09
8.610248999999999597e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321259999999752e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199326209999999675e-09,3.299999999999999822e+00,7.401538090000000514e-01,9.763406940000000089e-01,7.534405539999999846e-01,4.310721929999999924e-01,-2.455827329999999927e-04,3.280478539999999832e+00,3.299999999999999822e+00,4.199322979999999969e-09,4.199325129999999827e-09,4.199323640000000014e-09,3.299999999999999822e+00,4.199321249999999914e-09,4.293884220000000253e-09,4.293884819999999617e-09
8.610305000000000319e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199320809999999608e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321120000000369e-09,3.299999999999999822e+00,7.401536869999999491e-01,9.763460040000000451e-01,7.534392319999999588e-01,4.311022130000000119e-01,-2.056888389999999948e-04,3.282980419999999899e+00,3.299999999999999822e+00,4.199320229999999920e-09,4.199323830000000240e-09,4.199321829999999602e-09,3.299999999999999822e+00,4.199320820000000273e-09,4.293886749999999736e-09,4.293886529999999997e-09
8.610416999999999987e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199312980000000090e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199326630000000305e-09,3.299999999999999822e+00,7.401534410000000230e-01,9.763566169999999822e-01,7.534365889999999899e-01,4.311622780000000099e-01,-1.467930420000000105e-04,3.286382370000000108e+00,3.299999999999999822e+00,4.199314879999999868e-09,4.199320730000000079e-09,4.199315449999999719e-09,3.299999999999999822e+00,4.199321490000000156e-09,4.293883839999999801e-09,4.293878870000000202e-09
8.610641000000001100e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318110000000402e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199315029999999916e-09,3.299999999999999822e+00,7.401529500000000317e-01,9.763778199999999519e-01,7.534313019999999694e-01,4.312825060000000099e-01,-7.595568119999999979e-05,3.289822829999999865e+00,3.299999999999999822e+00,4.199322300000000249e-09,4.199322620000000020e-09,4.199317100000000245e-09,3.299999999999999822e+00,4.199319100000000056e-09,4.293880450000000209e-09,4.293880500000000225e-09
8.610940949999999816e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199322069999999844e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323919999999607e-09,3.299999999999999822e+00,7.401522940000000439e-01,9.764061590000000512e-01,7.534242199999999778e-01,4.314437030000000117e-01,-3.020658450000000071e-05,3.292546259999999947e+00,3.299999999999999822e+00,4.199323039999999823e-09,4.199323239999999886e-09,4.199321390000000124e-09,3.299999999999999822e+00,4.199324790000000381e-09,4.293886660000000369e-09,4.293886160000000209e-09
8.611540850000000802e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199323389999999934e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318099999999737e-09,3.299999999999999822e+00,7.401509859999999552e-01,9.764626579999999834e-01,7.534100500000000533e-01,4.317667960000000082e-01,1.927673559999999999e-06,3.296810980000000058e+00,3.299999999999999822e+00,4.199317930000000014e-09,4.199313440000000071e-09,4.199319219999999763e-09,3.299999999999999822e+00,4.199317379999999838e-09,4.293885369999999792e-09,4.293885350000000117e-09
8.612378950000000088e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321640000000204e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322620000000020e-09,3.299999999999999822e+00,7.401491679999999684e-01,9.765411910000000306e-01,7.533902420000000433e-01,4.322197500000000137e-01,7.826570529999999352e-06,3.299719249999999882e+00,3.299999999999999822e+00,4.199320610000000372e-09,4.199318420000000335e-09,4.199322700000000376e-09,3.299999999999999822e+00,4.199320730000000079e-09,4.293887220000000382e-09,4.293887070000000334e-09
8.613257150000000806e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199317319999999985e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318909999999830e-09,3.299999999999999822e+00,7.401472749999999934e-01,9.766229810000000011e-01,7.533694690000000138e-01,4.326963449999999822e-01,4.253156750000000231e-06,3.300394390000000122e+00,3.299999999999999822e+00,4.199318990000000186e-09,4.199322429999999794e-09,4.199318899999999992e-09,3.299999999999999822e+00,4.199319250000000103e-09,4.293886899999999784e-09,4.293886760000000401e-09
8.614886949999998933e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199320399999999643e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320310000000276e-09,3.299999999999999822e+00,7.401437939999999660e-01,9.767734150000000337e-01,7.533308749999999554e-01,4.335861779999999888e-01,5.977097200000000133e-07,3.300314250000000005e+00,3.299999999999999822e+00,4.199320160000000228e-09,4.199318909999999830e-09,4.199320089999999709e-09,3.299999999999999822e+00,4.199320120000000050e-09,4.293883829999999963e-09,4.293883770000000109e-09
8.617443479999998601e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319019999999699e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317439999999692e-09,3.299999999999999822e+00,7.401384159999999657e-01,9.770058390000000426e-01,7.532702230000000165e-01,4.349960580000000188e-01,-3.164246530000000146e-07,3.300065599999999932e+00,3.299999999999999822e+00,4.199321049999999850e-09,4.199322090000000347e-09,4.199318899999999992e-09,3.299999999999999822e+00,4.199321030000000175e-09,4.293883970000000173e-09,4.293883810000000288e-09
8.620000000000000995e+00,0.000000000000000000e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319229999999601e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199320820000000273e-09,3.299999999999999822e+00,7.401331410000000499e-01,9.772339330000000546e-01,7.532094360000000099e-01,4.364232390000000184e-01,-1.250505410000000018e-07,3.299995700000000198e+00,3.299999999999999822e+00,4.199317679999999934e-09,4.199317620000000080e-09,4.199319159999999909e-09,3.299999999999999822e+00,4.199317600000000405e-09,4.293885839999999611e-09,4.293885690000000390e-09
8.620009999999998840e+00,3.300000000000000155e-01,3.299999999999999822e+00,3.299999999999999822e+00,4.199319040000000202e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199316979999999711e-09,3.299999999999999822e+00,7.401331199999999777e-01,9.772348170000000334e-01,7.532091979999999687e-01,4.364288559999999761e-01,-1.222044659999999966e-07,3.299995770000000217e+00,3.299999999999999822e+00,4.199324519999999798e-09,4.199322929999999953e-09,4.199323180000000033e-09,3.299999999999999822e+00,4.199319650000000231e-09,4.293885929999999805e-09,4.293880779999999818e-09
8.620029999999999859e+00,9.899999999999999911e-01,3.299999999999999822e+00,3.299999999999999822e+00,4.199320310000000276e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317620000000080e-09,3.299999999999999822e+00,7.401330790000000270e-01,9.772365840000000192e-01,7.532087219999999972e-01,4.364400900000000028e-01,-1.166616610000000038e-07,3.299995930000000133e+00,3.299999999999999822e+00,4.199322770000000067e-09,4.199328940000000049e-09,4.199321879999999618e-09,3.299999999999999822e+00,4.199321009999999672e-09,4.293879010000000412e-09,4.293881000000000384e-09
8.620065000000000310e+00,2.145000000000000018e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199320959999999656e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199314140000000294e-09,3.299999999999999822e+00,7.401330080000000367e-01,9.772396759999999460e-01,7.532078890000000193e-01,4.364597510000000069e-01,-1.075099380000000013e-07,3.299996179999999946e+00,3.299999999999999822e+00,4.199319490000000345e-09,4.199320870000000289e-09,4.199317649999999593e-09,3.299999999999999822e+00,4.199321309999999767e-09,4.293877330000000373e-09,4.293881689999999943e-09
8.620100000000000762e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318420000000335e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323099999999676e-09,3.299999999999999822e+00,7.401329359999999635e-01,9.772427670000000122e-01,7.532070560000000414e-01,4.364794160000000089e-01,-9.903698150000000107e-08,3.299996430000000203e+00,3.299999999999999822e+00,4.199322179999999714e-09,4.199322200000000217e-09,4.199317639999999756e-09,3.299999999999999822e+00,4.199323990000000125e-09,4.293881759999999634e-09,4.293880639999999608e-09
8.620106999999999076e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199322870000000099e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321349999999946e-09,3.299999999999999822e+00,7.401329220000000264e-01,9.772433849999999644e-01,7.532068889999999906e-01,4.364833499999999922e-01,-9.743556529999999521e-08,3.299996479999999899e+00,3.299999999999999822e+00,4.199320029999999856e-09,4.199322800000000408e-09,4.199317450000000357e-09,3.299999999999999822e+00,4.199309879999999929e-09,4.293881179999999945e-09,4.293882480000000360e-09
8.620120999999999256e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321759999999911e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323809999999737e-09,3.299999999999999822e+00,7.401328929999999584e-01,9.772446209999999800e-01,7.532065559999999715e-01,4.364912169999999869e-01,-9.429230159999999842e-08,3.299996569999999796e+00,3.299999999999999822e+00,4.199316509999999892e-09,4.199317989999999867e-09,4.199321550000000009e-09,3.299999999999999822e+00,4.199308809999999919e-09,4.293885650000000212e-09,4.293886379999999949e-09
8.620148999999999617e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199324579999999652e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199325670000000165e-09,3.299999999999999822e+00,7.401328360000000162e-01,9.772470930000000111e-01,7.532058889999999618e-01,4.365069529999999753e-01,-8.828127929999999955e-08,3.299996750000000034e+00,3.299999999999999822e+00,4.199318919999999667e-09,4.199319979999999840e-09,4.199324140000000173e-09,3.299999999999999822e+00,4.199317920000000176e-09,4.293889599999999817e-09,4.293883229999999772e-09
8.620205000000000339e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321650000000041e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322689999999711e-09,3.299999999999999822e+00,7.401327220000000207e-01,9.772520350000000189e-01,7.532045560000000251e-01,4.365384310000000045e-01,-7.731119070000000278e-08,3.299997079999999805e+00,3.299999999999999822e+00,4.199322389999999615e-09,4.199322200000000217e-09,4.199325730000000018e-09,3.299999999999999822e+00,4.199322910000000278e-09,4.293882829999999644e-09,4.293886470000000143e-09
8.620317000000000007e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199321120000000369e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322050000000169e-09,3.299999999999999822e+00,7.401324929999999469e-01,9.772619139999999538e-01,7.532018889999999578e-01,4.366014129999999938e-01,-5.898957609999999969e-08,3.299997659999999833e+00,3.299999999999999822e+00,4.199319860000000132e-09,4.199320870000000289e-09,4.199316380000000347e-09,3.299999999999999822e+00,4.199318170000000255e-09,4.293878219999999995e-09,4.293879900000000034e-09
8.620541000000001119e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318120000000240e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199322689999999711e-09,3.299999999999999822e+00,7.401320369999999649e-01,9.772816460000000038e-01,7.531965560000000171e-01,4.367274760000000033e-01,-3.308843890000000083e-08,3.299998509999999996e+00,3.299999999999999822e+00,4.199318809999999798e-09,4.199320200000000406e-09,4.199318590000000058e-09,3.299999999999999822e+00,4.199315399999999703e-09,4.293879199999999811e-09,4.293879490000000068e-09
8.620801460000000915e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319529999999696e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318430000000173e-09,3.299999999999999822e+00,7.401315080000000490e-01,9.773045479999999952e-01,7.531903519999999519e-01,4.368742290000000028e-01,-1.520645250000000095e-08,3.299999160000000042e+00,3.299999999999999822e+00,4.199315410000000368e-09,4.199318990000000186e-09,4.199319650000000231e-09,3.299999999999999822e+00,4.199321709999999895e-09,4.293882600000000067e-09,4.293885729999999741e-09
8.621322389999999558e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199320980000000159e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318570000000383e-09,3.299999999999999822e+00,7.401304520000000498e-01,9.773502179999999928e-01,7.531779410000000174e-01,4.371682780000000212e-01,1.168916469999999921e-09,3.299999810000000089e+00,3.299999999999999822e+00,4.199320889999999964e-09,4.199321530000000334e-09,4.199319989999999678e-09,3.299999999999999822e+00,4.199318809999999798e-09,4.293889199999999690e-09,4.293889620000000320e-09
8.621998969999999929e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318259999999622e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317970000000192e-09,3.299999999999999822e+00,7.401290860000000471e-01,9.774092669999999705e-01,7.531618140000000405e-01,4.375512770000000162e-01,6.536508649999999779e-09,3.300000069999999841e+00,3.299999999999999822e+00,4.199318899999999992e-09,4.199318649999999912e-09,4.199318440000000011e-09,3.299999999999999822e+00,4.199318919999999667e-09,4.293882769999999791e-09,4.293882369999999663e-09
8.622241000000000710e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199324259999999881e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199323809999999737e-09,3.299999999999999822e+00,7.401286000000000254e-01,9.774303170000000485e-01,7.531560430000000528e-01,4.376885779999999948e-01,6.104992909999999964e-09,3.300000069999999841e+00,3.299999999999999822e+00,4.199323589999999998e-09,4.199324440000000269e-09,4.199323980000000288e-09,3.299999999999999822e+00,4.199322119999999860e-09,4.293884299999999782e-09,4.293885230000000409e-09
8.622376319999998984e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318669999999588e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318089999999899e-09,3.299999999999999822e+00,7.401283279999999465e-01,9.774420619999999449e-01,7.531528149999999755e-01,4.377654349999999805e-01,1.457159750000000046e-08,3.300000059999999902e+00,3.299999999999999822e+00,4.199318220000000271e-09,4.199319279999999617e-09,4.199323189999999870e-09,3.299999999999999822e+00,4.199323539999999982e-09,4.293886429999999965e-09,4.293886599999999688e-09
8.622646950000000032e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199315799999999831e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199321399999999962e-09,3.299999999999999822e+00,7.401277849999999825e-01,9.774655249999999462e-01,7.531463600000000147e-01,4.379192679999999727e-01,-1.180136739999999958e-07,3.300000040000000023e+00,3.299999999999999822e+00,4.199319519999999859e-09,4.199314319999999855e-09,4.199320429999999983e-09,3.299999999999999822e+00,4.199320580000000031e-09,4.293890479999999601e-09,4.293884859999999795e-09
8.623188209999998577e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199322269999999908e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199318159999999591e-09,3.299999999999999822e+00,7.401267040000000241e-01,9.775123100000000509e-01,7.531334440000000408e-01,4.382274990000000203e-01,-1.992290730000000009e-06,3.300000020000000145e+00,3.299999999999999822e+00,4.199324419999999766e-09,4.199317879999999998e-09,4.199317129999999759e-09,3.299999999999999822e+00,4.199320279999999935e-09,4.293882690000000261e-09,4.293883839999999801e-09
8.623929359999999988e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199323869999999591e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199324500000000123e-09,3.299999999999999822e+00,7.401252299999999673e-01,9.775760629999999951e-01,7.531157499999999727e-01,4.386508239999999947e-01,4.082615070000000340e-06,3.300000010000000206e+00,3.299999999999999822e+00,4.199320520000000177e-09,4.199325510000000279e-09,4.199323339999999918e-09,3.299999999999999822e+00,4.199319700000000247e-09,4.293888460000000115e-09,4.293887509999999813e-09
8.624699189999999405e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199318249999999785e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199317910000000338e-09,3.299999999999999822e+00,7.401237090000000185e-01,9.776419010000000354e-01,7.530973589999999662e-01,4.390920959999999873e-01,8.346993620000000023e-06,3.299999999999999822e+00,3.299999999999999822e+00,4.199318840000000138e-09,4.199318809999999798e-09,4.199318080000000061e-09,3.299999999999999822e+00,4.199319240000000266e-09,4.293885819999999936e-09,4.293886120000000031e-09
8.626145629999999898e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319300000000119e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319169999999747e-09,3.299999999999999822e+00,7.401208750000000114e-01,9.777645430000000415e-01,7.530627739999999903e-01,4.399255289999999818e-01,-1.535416190000000059e-04,3.299999999999999822e+00,3.299999999999999822e+00,4.199318020000000208e-09,4.199319100000000056e-09,4.199317539999999724e-09,3.299999999999999822e+00,4.199319519999999859e-09,4.293882359999999825e-09,4.293881329999999993e-09
8.628122810000000698e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,4.199319979999999840e-09,3.299999999999999822e+00,3.299999999999999822e+00,4.199319860000000132e-09,3.299999999999999822e+00,7.401170540000000519e-01,9.779299529999999629e-01,7.530154319999999846e-01,4.410739519999999914e-01,8.366208870000000838e-03,3.299999999999999822e+00,3.299999999999999822e+00,4.199321919999999797e-09,4.199319719999999922e-09,4.199322050000000169e-09,3.299999999999999822e+00,4.199319910000000148e-09,4.293886699999999720e-09,4.293884520000000348e-09
